Fecha;LEGATRUU Index;COP Curncy;MXEF Index;COLCAP Index;SPX Index;.2-10us Index;Bitcoin;;;;;;;
18/05/2021;542.912;3666.45;1333.18;1268.14;4127.83;148.7805; $ 43,294.36 ;;;;;;;
19/05/2021;542.3672;3672.45;1327.54;1265.64;4115.68;151.5863; $ 38,336.11 ;;;;;;;
20/05/2021;543.0263;3696.84;1329.31;1254.62;4159.12;147.985; $ 40,078.49 ;;;;;;;
21/05/2021;543.0951;3746.15;1330.04;1244.08;4155.86;146.8261; $ 35,251.36 ;;;;;;;
22/05/2021;543.0951;3746.15;1330.04;1244.08;4155.86;146.8261; $ 35,251.36 ;;;;;;;
23/05/2021;543.0951;3746.15;1330.04;1244.08;4155.86;146.8261; $ 35,251.36 ;;;;;;;
24/05/2021;544.1431;3736.25;1326.68;1227.68;4197.05;145.1858; $ 39,024.16 ;;;;;;;
25/05/2021;545.5446;3734.9;1345.49;1203.8;4188.13;141.7527; $ 37,646.50 ;;;;;;;
26/05/2021;545.5732;3743.15;1351.95;1190.78;4195.99;142.7163; $ 38,774.50 ;;;;;;;
27/05/2021;544.555;3729.19;1354.31;1182.18;4200.88;146.1649; $ 38,495.29 ;;;;;;;
28/05/2021;544.5224;3707.15;1360.78;1206.63;4204.11;145.3627; $ 35,218.36 ;;;;;;;
29/05/2021;544.5224;3707.15;1360.78;1206.63;4204.11;145.3627; $ 35,218.36 ;;;;;;;
30/05/2021;544.5224;3707.15;1360.78;1206.63;4204.11;145.3627; $ 35,218.36 ;;;;;;;
31/05/2021;545.6221;3711.95;1376.21;1200.9;4204.11;145.3627; $ 36,690.89 ;;;;;;;
1/06/2021;545.3925;3666.21;1390.85;1223.18;4202.04;145.9628; $ 36,322.98 ;;;;;;;
2/06/2021;545.0055;3649.8;1388.47;1247.98;4208.12;144.283; $ 37,745.13 ;;;;;;;
3/06/2021;542.8905;3646.58;1383.57;1258.26;4192.85;147.0451; $ 38,705.27 ;;;;;;;
4/06/2021;544.8868;3599.98;1381.56;1245.44;4229.89;140.8686; $ 37,056.79 ;;;;;;;
5/06/2021;544.8868;3599.98;1381.56;1245.44;4229.89;140.8686; $ 37,056.79 ;;;;;;;
6/06/2021;544.8868;3599.98;1381.56;1245.44;4229.89;140.8686; $ 37,056.79 ;;;;;;;
7/06/2021;545.1704;3599.98;1380.59;1245.44;4226.52;141.4031; $ 34,457.74 ;;;;;;;
8/06/2021;545.8227;3604.85;1377.43;1258.64;4227.26;138.2298; $ 33,629.96 ;;;;;;;
9/06/2021;546.7127;3591.9;1372.8;1255.31;4219.55;133.5996; $ 36,408.39 ;;;;;;;
10/06/2021;547.0628;3589.94;1378.85;1260.21;4239.18;128.8947; $ 36,494.56 ;;;;;;;
11/06/2021;546.4901;3603.44;1381.99;1261.61;4247.44;130.4901; $ 37,152.15 ;;;;;;;
12/06/2021;546.4901;3603.44;1381.99;1261.61;4247.44;130.4901; $ 37,152.15 ;;;;;;;
13/06/2021;546.4901;3603.44;1381.99;1261.61;4247.44;130.4901; $ 37,152.15 ;;;;;;;
14/06/2021;545.7203;3603.44;1383.19;1261.61;4255.15;133.6995; $ 39,831.58 ;;;;;;;
15/06/2021;545.1463;3663.95;1378.27;1252.27;4246.59;132.922; $ 39,948.77 ;;;;;;;
16/06/2021;544.5583;3678.23;1370;1250.78;4223.7;137.0202; $ 38,532.50 ;;;;;;;
17/06/2021;541.6913;3713.35;1362.88;1248.79;4221.86;129.4695; $ 37,747.52 ;;;;;;;
18/06/2021;541.0609;3745.4;1361.25;1257.29;4166.45;118.3965; $ 35,517.31 ;;;;;;;
19/06/2021;541.0609;3745.4;1361.25;1257.29;4166.45;118.3965; $ 35,517.31 ;;;;;;;
20/06/2021;541.0609;3745.4;1361.25;1257.29;4166.45;118.3965; $ 35,517.31 ;;;;;;;
21/06/2021;541.1611;3759.14;1350.52;1246.44;4224.79;123.437; $ 32,582.59 ;;;;;;;
22/06/2021;540.6725;3782.27;1346.84;1242.7;4246.44;123.5124; $ 32,903.52 ;;;;;;;
23/06/2021;541.3362;3784.94;1360.5;1246.96;4241.84;122.3018; $ 33,059.18 ;;;;;;;
24/06/2021;541.1681;3774.42;1367.39;1278.81;4266.49;122.3866; $ 34,859.90 ;;;;;;;
25/06/2021;540.859;3731.85;1379.59;1284.2;4280.7;125.7987; $ 32,215.31 ;;;;;;;
26/06/2021;540.859;3731.85;1379.59;1284.2;4280.7;125.7987; $ 32,215.31 ;;;;;;;
27/06/2021;540.859;3731.85;1379.59;1284.2;4280.7;125.7987; $ 32,215.31 ;;;;;;;
28/06/2021;541.4538;3708.75;1380.9;1270.88;4290.61;122.2217; $ 34,677.77 ;;;;;;;
29/06/2021;541.1156;3767.41;1377.15;1257;4291.8;121.9331; $ 36,168.20 ;;;;;;;
30/06/2021;540.8085;3752.35;1374.64;1248.83;4297.5;121.9393; $ 34,585.00 ;;;;;;;
1/07/2021;540.3512;3784.65;1368.22;1260.42;4319.94;120.5097; $ 33,422.00 ;;;;;;;
2/07/2021;540.9466;3743.27;1355.38;1289.38;4352.34;119.0203; $ 33,142.64 ;;;;;;;
3/07/2021;540.9466;3743.27;1355.38;1289.38;4352.34;119.0203; $ 33,142.64 ;;;;;;;
4/07/2021;540.9466;3743.27;1355.38;1289.38;4352.34;119.0203; $ 33,142.64 ;;;;;;;
5/07/2021;541.6213;3743.27;1354.47;1289.38;4352.34;119.0203; $ 33,855.36 ;;;;;;;
6/07/2021;542.7508;3787.46;1346.58;1272.05;4343.54;113.0186; $ 33,957.11 ;;;;;;;
7/07/2021;543.0441;3831.4;1340.68;1286.43;4358.13;110.2171; $ 34,544.86 ;;;;;;;
8/07/2021;544.7191;3843.38;1316.25;1284.04;4320.82;109.8453; $ 32,815.73 ;;;;;;;
9/07/2021;543.3574;3834.01;1318.17;1293.02;4369.55;114.6914; $ 33,522.57 ;;;;;;;
10/07/2021;543.3574;3834.01;1318.17;1293.02;4369.55;114.6914; $ 33,522.57 ;;;;;;;
11/07/2021;543.3574;3834.01;1318.17;1293.02;4369.55;114.6914; $ 33,522.57 ;;;;;;;
12/07/2021;543.8089;3823.02;1326.83;1298.44;4384.63;113.7792; $ 32,849.59 ;;;;;;;
13/07/2021;542.7963;3824.41;1339.51;1293.76;4369.21;116.3827; $ 32,508.34 ;;;;;;;
14/07/2021;543.914;3794.99;1338.13;1284.44;4374.3;112.2905; $ 32,813.83 ;;;;;;;
15/07/2021;544.4911;3802.23;1348.48;1273.21;4360.03;107.5811; $ 31,758.37 ;;;;;;;
16/07/2021;544.2199;3809.99;1340.08;1272.49;4327.16;106.8808; $ 31,842.51 ;;;;;;;
17/07/2021;544.2199;3809.99;1340.08;1272.49;4327.16;106.8808; $ 31,842.51 ;;;;;;;
18/07/2021;544.2199;3809.99;1340.08;1272.49;4327.16;106.8808; $ 31,842.51 ;;;;;;;
19/07/2021;545.7806;3854.89;1317.22;1238.12;4258.49;97.3226; $ 30,776.39 ;;;;;;;
20/07/2021;544.9147;3854.89;1311.07;1238.12;4323.06;102.2272; $ 29,865.53 ;;;;;;;
21/07/2021;544.1744;3854.63;1312.15;1250.71;4358.69;108.0619; $ 31,818.67 ;;;;;;;
22/07/2021;545.6402;3870.01;1326.38;1251.87;4367.48;107.8483; $ 32,247.75 ;;;;;;;
23/07/2021;544.6589;3869.56;1311.3;1254.24;4411.79;107.826; $ 32,500.70 ;;;;;;;
24/07/2021;544.6589;3869.56;1311.3;1254.24;4411.79;107.826; $ 32,500.70 ;;;;;;;
25/07/2021;544.6589;3869.56;1311.3;1254.24;4411.79;107.826; $ 32,500.70 ;;;;;;;
26/07/2021;545.5705;3908.43;1279.99;1256.31;4422.3;109.5518; $ 37,751.68 ;;;;;;;
27/07/2021;546.7374;3919.06;1252.43;1249.61;4401.46;103.7553; $ 38,044.50 ;;;;;;;
28/07/2021;546.2772;3905.47;1268.21;1243.13;4400.64;103.1091; $ 39,985.95 ;;;;;;;
29/07/2021;548.1083;3867.61;1295.41;1245.86;4419.15;106.5737; $ 39,722.08 ;;;;;;;
30/07/2021;548.0067;3830.75;1277.8;1236.73;4395.26;103.8374; $ 40,689.27 ;;;;;;;
31/07/2021;548.0067;3830.75;1277.8;1236.73;4395.26;103.8374; $ 40,689.27 ;;;;;;;
1/08/2021;548.0067;3830.75;1277.8;1236.73;4395.26;103.8374; $ 40,689.27 ;;;;;;;
2/08/2021;549.5073;3886.29;1293.11;1236.03;4387.16;100.5116; $ 38,856.63 ;;;;;;;
3/08/2021;549.6865;3911.09;1294.18;1235.53;4423.15;100.1931; $ 38,072.95 ;;;;;;;
4/08/2021;549.2379;3909.46;1303.99;1240.84;4402.66;100.1847; $ 39,754.38 ;;;;;;;
5/08/2021;549.0013;3910.18;1300.09;1227.35;4429.1;102.5477; $ 40,899.36 ;;;;;;;
6/08/2021;545.4096;3957.44;1292.53;1226.59;4436.52;108.8632; $ 42,719.51 ;;;;;;;
7/08/2021;545.4096;3957.44;1292.53;1226.59;4436.52;108.8632; $ 42,719.51 ;;;;;;;
8/08/2021;545.4096;3957.44;1292.53;1226.59;4436.52;108.8632; $ 42,719.51 ;;;;;;;
9/08/2021;544.9198;3997.33;1294.2;1229.44;4432.35;110.3446; $ 45,464.51 ;;;;;;;
10/08/2021;544.1473;3969.9;1300.33;1236.31;4436.75;111.0644; $ 45,642.90 ;;;;;;;
11/08/2021;544.4205;3944.04;1297.58;1246.69;4447.7;111.177; $ 46,345.49 ;;;;;;;
12/08/2021;544.2845;3858.58;1290.91;1258.53;4460.83;113.6301; $ 44,480.11 ;;;;;;;
13/08/2021;546.3322;3846.38;1280.86;1268.79;4468;106.965; $ 47,609.88 ;;;;;;;
14/08/2021;546.3322;3846.38;1280.86;1268.79;4468;106.965; $ 47,609.88 ;;;;;;;
15/08/2021;546.3322;3846.38;1280.86;1268.79;4468;106.965; $ 47,609.88 ;;;;;;;
16/08/2021;547.106;3846.38;1272.19;1268.79;4479.71;105.5835; $ 46,078.11 ;;;;;;;
17/08/2021;545.3788;3879.42;1255.78;1301.69;4448.08;104.8361; $ 44,992.10 ;;;;;;;
18/08/2021;545.3132;3852.32;1261.6;1325.93;4400.27;104.2887; $ 44,546.67 ;;;;;;;
19/08/2021;544.8827;3870.11;1232.41;1329.67;4405.8;102.3707; $ 46,587.99 ;;;;;;;
20/08/2021;544.5656;3872.2;1220.78;1326.91;4441.67;103.0946; $ 48,668.03 ;;;;;;;
21/08/2021;544.5656;3872.2;1220.78;1326.91;4441.67;103.0946; $ 48,668.03 ;;;;;;;
22/08/2021;544.5656;3872.2;1220.78;1326.91;4441.67;103.0946; $ 48,668.03 ;;;;;;;
23/08/2021;545.8259;3876.48;1237.53;1334.48;4479.53;102.7464; $ 49,515.08 ;;;;;;;
24/08/2021;546.031;3866.65;1270.01;1328.29;4486.23;107.1233; $ 48,345.65 ;;;;;;;
25/08/2021;544.3272;3865;1275.31;1329.79;4496.19;110.0374; $ 48,712.63 ;;;;;;;
26/08/2021;544.2683;3866.14;1266.13;1313.99;4470;110.8563; $ 47,036.43 ;;;;;;;
27/08/2021;545.4851;3829.46;1272.67;1325.51;4509.37;109.1962; $ 48,921.81 ;;;;;;;
28/08/2021;545.4851;3829.46;1272.67;1325.51;4509.37;109.1962; $ 48,921.81 ;;;;;;;
29/08/2021;545.4851;3829.46;1272.67;1325.51;4509.37;109.1962; $ 48,921.81 ;;;;;;;
30/08/2021;546.1344;3815.79;1285.39;1322.57;4528.79;107.7117; $ 48,648.90 ;;;;;;;
31/08/2021;545.7278;3771.96;1308.67;1319.96;4522.68;109.9439; $ 47,008.53 ;;;;;;;
1/09/2021;546.3743;3762.93;1312.44;1321.27;4524.09;108.4184; $ 48,272.51 ;;;;;;;
2/09/2021;547.1922;3797.56;1311.91;1331.9;4536.95;107.7924; $ 49,562.10 ;;;;;;;
3/09/2021;547.0585;3800.6;1315.91;1327.47;4535.43;111.6282; $ 50,152.52 ;;;;;;;
4/09/2021;547.0585;3800.6;1315.91;1327.47;4535.43;111.6282; $ 50,152.52 ;;;;;;;
5/09/2021;547.0585;3800.6;1315.91;1327.47;4535.43;111.6282; $ 50,152.52 ;;;;;;;
6/09/2021;546.6882;3794.52;1324.37;1327.09;4535.43;111.6282; $ 51,934.74 ;;;;;;;
7/09/2021;544.7328;3813.82;1325.65;1320.98;4520.03;115.3133; $ 46,819.01 ;;;;;;;
8/09/2021;544.3552;3834.76;1313.6;1320.39;4514.07;112.139; $ 46,060.72 ;;;;;;;
9/09/2021;546.1978;3853.15;1299.97;1322.78;4493.28;108.4707; $ 46,256.10 ;;;;;;;
10/09/2021;545.8667;3838.69;1308.94;1320.52;4458.58;112.8346; $ 45,077.81 ;;;;;;;
11/09/2021;545.8667;3838.69;1308.94;1320.52;4458.58;112.8346; $ 45,077.81 ;;;;;;;
12/09/2021;545.8667;3838.69;1308.94;1320.52;4458.58;112.8346; $ 45,077.81 ;;;;;;;
13/09/2021;545.6168;3833.47;1301.54;1312.43;4468.73;111.2998; $ 45,187.52 ;;;;;;;
14/09/2021;546.7265;3829.92;1296.15;1310.22;4443.05;107.6655; $ 46,828.18 ;;;;;;;
15/09/2021;546.5043;3814.78;1288.68;1322.14;4480.7;108.7729; $ 47,941.58 ;;;;;;;
16/09/2021;544.5895;3816.97;1276.78;1323.37;4473.75;111.8524; $ 47,149.38 ;;;;;;;
17/09/2021;543.042;3830;1279.35;1321.85;4432.99;113.9967; $ 46,990.35 ;;;;;;;
18/09/2021;543.042;3830;1279.35;1321.85;4432.99;113.9967; $ 46,990.35 ;;;;;;;
19/09/2021;543.042;3830;1279.35;1321.85;4432.99;113.9967; $ 46,990.35 ;;;;;;;
20/09/2021;543.9537;3842.8;1258.23;1306.62;4357.73;109.4985; $ 43,537.86 ;;;;;;;
21/09/2021;544.2057;3838.39;1261.4;1301.46;4354.19;110.8756; $ 40,926.74 ;;;;;;;
22/09/2021;544.3785;3832.01;1262.79;1310.25;4395.64;106.4344; $ 43,451.15 ;;;;;;;
23/09/2021;542.5405;3833.42;1272.52;1312.22;4448.98;116.935; $ 44,710.20 ;;;;;;;
24/09/2021;540.3463;3837.65;1265.1;1309.38;4455.48;118.1368; $ 42,981.54 ;;;;;;;
25/09/2021;540.3463;3837.65;1265.1;1309.38;4455.48;118.1368; $ 42,981.54 ;;;;;;;
26/09/2021;540.3463;3837.65;1265.1;1309.38;4455.48;118.1368; $ 42,981.54 ;;;;;;;
27/09/2021;539.6712;3843.52;1267.36;1345.4;4443.11;120.9241; $ 42,706.99 ;;;;;;;
28/09/2021;537.1431;3834.9;1260.89;1350.53;4352.63;123.6436; $ 41,785.90 ;;;;;;;
29/09/2021;536.1746;3839.97;1251.28;1360.41;4359.46;122.7462; $ 41,125.06 ;;;;;;;
30/09/2021;536.0307;3807.8;1253.1;1361.95;4307.54;121.1798; $ 43,436.35 ;;;;;;;
1/10/2021;537.625;3793.38;1246.6;1370.25;4357.04;119.7792; $ 48,132.90 ;;;;;;;
2/10/2021;537.625;3793.38;1246.6;1370.25;4357.04;119.7792; $ 48,132.90 ;;;;;;;
3/10/2021;537.625;3793.38;1246.6;1370.25;4357.04;119.7792; $ 48,132.90 ;;;;;;;
4/10/2021;538.0222;3795.4;1236.41;1381.76;4300.46;120.1281; $ 49,006.15 ;;;;;;;
5/10/2021;536.1598;3785.05;1236.51;1383.22;4345.72;124.2162; $ 51,474.19 ;;;;;;;
6/10/2021;535.4392;3787.56;1227.13;1381.86;4363.55;122.7075; $ 54,936.90 ;;;;;;;
7/10/2021;535.2252;3774.5;1253.28;1393.5;4399.76;126.7433; $ 54,184.24 ;;;;;;;
8/10/2021;534.0941;3766.81;1257.04;1401;4391.34;129.402; $ 53,993.31 ;;;;;;;
9/10/2021;534.0941;3766.81;1257.04;1401;4391.34;129.402; $ 53,993.31 ;;;;;;;
10/10/2021;534.0941;3766.81;1257.04;1401;4391.34;129.402; $ 53,993.31 ;;;;;;;
11/10/2021;532.9596;3761.39;1265.65;1406.25;4361.19;129.402; $ 57,341.50 ;;;;;;;
12/10/2021;532.6855;3721.18;1253.63;1386.45;4350.65;123.8989; $ 55,362.51 ;;;;;;;
13/10/2021;534.5015;3744.4;1260.23;1394.22;4363.8;117.8769; $ 56,982.87 ;;;;;;;
14/10/2021;536.0059;3771.35;1266.67;1416.68;4438.26;115.0575; $ 57,443.04 ;;;;;;;
15/10/2021;535.3239;3767.47;1283.67;1426.2;4471.37;117.5386; $ 62,526.67 ;;;;;;;
16/10/2021;535.3239;3767.47;1283.67;1426.2;4471.37;117.5386; $ 62,526.67 ;;;;;;;
17/10/2021;535.3239;3767.47;1283.67;1426.2;4471.37;117.5386; $ 62,526.67 ;;;;;;;
18/10/2021;534.436;3770.62;1283.02;1426.2;4486.46;117.4779; $ 61,367.44 ;;;;;;;
19/10/2021;534.5607;3767.2;1294.57;1416.49;4519.63;124.1908; $ 64,121.31 ;;;;;;;
20/10/2021;534.5393;3767.56;1301.13;1414.1;4536.19;127.134; $ 65,996.35 ;;;;;;;
21/10/2021;533.8994;3780.25;1293;1410.2;4549.78;124.6564; $ 62,680.43 ;;;;;;;
22/10/2021;534.6288;3774.11;1293.14;1399.64;4544.9;117.9042; $ 60,726.01 ;;;;;;;
23/10/2021;534.6288;3774.11;1293.14;1399.64;4544.9;117.9042; $ 60,726.01 ;;;;;;;
24/10/2021;534.6288;3774.11;1293.14;1399.64;4544.9;117.9042; $ 60,726.01 ;;;;;;;
25/10/2021;534.6463;3767.8;1297.26;1402.04;4566.48;119.5458; $ 62,544.64 ;;;;;;;
26/10/2021;534.6097;3769.23;1296.06;1413.32;4574.79;116.829; $ 62,096.90 ;;;;;;;
27/10/2021;536.6947;3759.45;1282.89;1404.09;4551.68;103.8388; $ 58,924.76 ;;;;;;;
28/10/2021;537.4202;3777.75;1276.07;1407.92;4596.42;109.0833; $ 61,395.58 ;;;;;;;
29/10/2021;534.7351;3767.37;1264.75;1394.04;4605.38;105.5118; $ 62,395.66 ;;;;;;;
30/10/2021;534.7351;3767.37;1264.75;1394.04;4605.38;105.5118; $ 62,395.66 ;;;;;;;
31/10/2021;534.7351;3767.37;1264.75;1394.04;4605.38;105.5118; $ 62,395.66 ;;;;;;;
1/11/2021;534.5809;3767.37;1264.54;1394.04;4613.67;105.6562; $ 60,727.52 ;;;;;;;
2/11/2021;535.6053;3795.98;1263.96;1390.5;4630.65;109.8838; $ 63,141.03 ;;;;;;;
3/11/2021;535.1194;3834.24;1262.46;1404.52;4660.57;113.7514; $ 62,776.06 ;;;;;;;
4/11/2021;536.1492;3869.34;1268.45;1392.19;4680.06;110.1732; $ 61,365.05 ;;;;;;;
5/11/2021;538.4602;3878.85;1264.07;1388.56;4697.53;105.0531; $ 60,976.20 ;;;;;;;
6/11/2021;538.4602;3878.85;1264.07;1388.56;4697.53;105.0531; $ 60,976.20 ;;;;;;;
7/11/2021;538.4602;3878.85;1264.07;1388.56;4697.53;105.0531; $ 60,976.20 ;;;;;;;
8/11/2021;538.6007;3876.38;1268.82;1394.23;4701.7;104.711; $ 66,138.54 ;;;;;;;
9/11/2021;539.9487;3862.9;1272.95;1384.59;4685.25;101.5008; $ 67,734.04 ;;;;;;;
10/11/2021;535.9644;3881.91;1274.39;1365.65;4646.71;103.6451; $ 64,293.61 ;;;;;;;
11/11/2021;534.6237;3878.63;1281.4;1365.84;4649.27;103.6451; $ 65,069.89 ;;;;;;;
12/11/2021;534.024;3884.63;1285.48;1356.48;4682.85;104.9843; $ 64,100.68 ;;;;;;;
13/11/2021;534.024;3884.63;1285.48;1356.48;4682.85;104.9843; $ 64,100.68 ;;;;;;;
14/11/2021;534.024;3884.63;1285.48;1356.48;4682.85;104.9843; $ 64,100.68 ;;;;;;;
15/11/2021;533.0986;3884.63;1286.82;1356.48;4682.8;109.8836; $ 63,899.88 ;;;;;;;
16/11/2021;531.454;3895.34;1290.55;1333.47;4700.9;111.5622; $ 60,488.50 ;;;;;;;
17/11/2021;531.2902;3918.43;1286.87;1330.57;4688.67;109.0954; $ 60,117.19 ;;;;;;;
18/11/2021;532.5247;3925.4;1273.87;1337.52;4704.54;108.336; $ 57,595.39 ;;;;;;;
19/11/2021;533.4286;3916.18;1269.22;1298.64;4697.96;103.9502; $ 57,869.63 ;;;;;;;
20/11/2021;533.4286;3916.18;1269.22;1298.64;4697.96;103.9502; $ 57,869.63 ;;;;;;;
21/11/2021;533.4286;3916.18;1269.22;1298.64;4697.96;103.9502; $ 57,869.63 ;;;;;;;
22/11/2021;530.3753;3894.82;1261.56;1312.18;4682.94;103.9323; $ 56,278.01 ;;;;;;;
23/11/2021;528.4724;3949.88;1255.39;1316.43;4690.7;105.0951; $ 57,709.14 ;;;;;;;
24/11/2021;527.571;3975.13;1253.15;1330.18;4701.46;99.4325; $ 57,331.67 ;;;;;;;
25/11/2021;528.0893;3984.3;1254.69;1338.85;4701.46;99.4325; $ 58,855.15 ;;;;;;;
26/11/2021;533.2551;4015.7;1223.13;1318.31;4594.62;97.5095; $ 54,019.74 ;;;;;;;
27/11/2021;533.2551;4015.7;1223.13;1318.31;4594.62;97.5095; $ 54,019.74 ;;;;;;;
28/11/2021;533.2551;4015.7;1223.13;1318.31;4594.62;97.5095; $ 54,019.74 ;;;;;;;
29/11/2021;532.0211;4035.59;1218.99;1347.45;4655.27;101.4424; $ 58,316.89 ;;;;;;;
30/11/2021;533.171;3962.76;1212.42;1373.84;4567;87.9297; $ 57,138.67 ;;;;;;;
1/12/2021;534.8757;3971.56;1226.81;1418.24;4513.04;85.2397; $ 57,029.49 ;;;;;;;
2/12/2021;534.6867;3938.27;1236.19;1440.89;4577.1;83.1688; $ 56,903.45 ;;;;;;;
3/12/2021;534.9088;3967.44;1224.64;1431.94;4538.43;75.5697; $ 53,655.27 ;;;;;;;
4/12/2021;534.9088;3967.44;1224.64;1431.94;4538.43;75.5697; $ 53,655.27 ;;;;;;;
5/12/2021;534.9088;3967.44;1224.64;1431.94;4538.43;75.5697; $ 53,655.27 ;;;;;;;
6/12/2021;534.3721;3932.17;1213.96;1430.66;4591.67;80.3034; $ 50,120.56 ;;;;;;;
7/12/2021;533.7813;3910.65;1235.56;1409.94;4686.75;78.4144; $ 50,527.72 ;;;;;;;
8/12/2021;533.5149;3905.56;1241.01;1409.94;4701.21;83.9761; $ 50,635.11 ;;;;;;;
9/12/2021;533.7297;3903.02;1247.71;1399.15;4667.45;81.1288; $ 47,997.76 ;;;;;;;
10/12/2021;534.0023;3901.3;1238.54;1389.16;4712.02;82.9369; $ 47,952.18 ;;;;;;;
11/12/2021;534.0023;3901.3;1238.54;1389.16;4712.02;82.9369; $ 47,952.18 ;;;;;;;
12/12/2021;534.0023;3901.3;1238.54;1389.16;4712.02;82.9369; $ 47,952.18 ;;;;;;;
13/12/2021;534.5923;3890.83;1230.61;1353.91;4668.97;78.3173; $ 46,828.95 ;;;;;;;
14/12/2021;533.9306;4003.09;1222.1;1358.8;4634.09;78.4335; $ 48,310.62 ;;;;;;;
15/12/2021;532.9264;4000.1;1214.5;1375.2;4709.85;79.3417; $ 49,192.58 ;;;;;;;
16/12/2021;534.349;4019.45;1223.89;1407.88;4668.67;79.7735; $ 48,111.68 ;;;;;;;
17/12/2021;534.2808;4028.13;1216.3;1395;4620.64;76.4475; $ 46,873.03 ;;;;;;;
18/12/2021;534.2808;4028.13;1216.3;1395;4620.64;76.4475; $ 46,873.03 ;;;;;;;
19/12/2021;534.2808;4028.13;1216.3;1395;4620.64;76.4475; $ 46,873.03 ;;;;;;;
20/12/2021;533.793;4007.16;1190.08;1380.89;4568.02;79.0776; $ 46,987.56 ;;;;;;;
21/12/2021;531.7061;4001.07;1203.66;1378.82;4649.23;79.5255; $ 49,106.42 ;;;;;;;
22/12/2021;532.7338;3999.62;1209.88;1394.49;4696.56;79.0905; $ 49,073.95 ;;;;;;;
23/12/2021;531.7635;3998.88;1219.59;1395.46;4725.79;80.4538; $ 50,849.20 ;;;;;;;
24/12/2021;532.1036;3993.43;1220.55;1401.66;4725.79;80.4538; $ 50,908.79 ;;;;;;;
25/12/2021;532.1036;3993.43;1220.55;1401.66;4725.79;80.4538; $ 50,908.79 ;;;;;;;
26/12/2021;532.1036;3993.43;1220.55;1401.66;4725.79;80.4538; $ 50,908.79 ;;;;;;;
27/12/2021;532.0166;3999.42;1221.76;1404.62;4791.19;77.6884; $ 50,989.10 ;;;;;;;
28/12/2021;531.862;4011.35;1227.12;1408.2;4786.35;73.0725; $ 47,561.31 ;;;;;;;
29/12/2021;531.1477;4038.04;1217.93;1415.79;4793.06;80.3556; $ 47,232.15 ;;;;;;;
30/12/2021;531.2514;4080.32;1222.75;1410.97;4778.73;78.3894; $ 47,298.35 ;;;;;;;
31/12/2021;532.4266;4080.32;1232.01;1410.97;4766.18;77.7916; $ 46,333.65 ;;;;;;;
1/01/2022;532.4266;4080.32;1232.01;1410.97;4766.18;77.7916; $ 46,333.65 ;;;;;;;
2/01/2022;532.4266;4080.32;1232.01;1410.97;4766.18;77.7916; $ 46,333.65 ;;;;;;;
3/01/2022;528.8281;4061.8;1233.5;1415.06;4796.56;86.0147; $ 45,997.26 ;;;;;;;
4/01/2022;528.3537;4081.55;1234.95;1423.88;4793.54;88.7334; $ 46,220.42 ;;;;;;;
5/01/2022;528.1506;4024.35;1222.74;1402.4;4700.58;87.9568; $ 43,603.88 ;;;;;;;
6/01/2022;526.2224;4033.05;1217.07;1381.74;4696.05;85.5484; $ 43,120.88 ;;;;;;;
7/01/2022;526.1801;4051.08;1226.1;1394.22;4677.03;89.9908; $ 41,881.75 ;;;;;;;
8/01/2022;526.1801;4051.08;1226.1;1394.22;4677.03;89.9908; $ 41,881.75 ;;;;;;;
9/01/2022;526.1801;4051.08;1226.1;1394.22;4677.03;89.9908; $ 41,881.75 ;;;;;;;
10/01/2022;525.8972;4051.98;1232.27;1394.22;4670.29;86.5958; $ 41,729.31 ;;;;;;;
11/01/2022;526.4258;3993.25;1243.04;1422.57;4713.07;85.3173; $ 42,687.27 ;;;;;;;
12/01/2022;528.619;3974.38;1267.34;1450.75;4726.35;82.3889; $ 43,793.81 ;;;;;;;
13/01/2022;530.5009;3967.85;1263.3;1466.67;4659.03;81.1156; $ 42,828.59 ;;;;;;;
14/01/2022;528.423;4004.03;1257.46;1431.84;4662.85;81.7275; $ 43,321.70 ;;;;;;;
15/01/2022;528.423;4004.03;1257.46;1431.84;4662.85;81.7275; $ 43,321.70 ;;;;;;;
16/01/2022;528.423;4004.03;1257.46;1431.84;4662.85;81.7275; $ 43,321.70 ;;;;;;;
17/01/2022;527.0524;4007.11;1254.4;1522.21;4662.85;81.7275; $ 41,743.99 ;;;;;;;
18/01/2022;524.6096;4038.09;1241.58;1585.23;4577.11;83.1003; $ 42,395.22 ;;;;;;;
19/01/2022;525.2652;3995.04;1239.83;1582.84;4532.76;80.7464; $ 41,724.22 ;;;;;;;
20/01/2022;526.3355;3977.23;1255.74;1547.47;4482.73;77.9091; $ 41,326.77 ;;;;;;;
21/01/2022;527.3968;3955.38;1244.31;1523.56;4397.94;75.6618; $ 36,692.38 ;;;;;;;
22/01/2022;527.3968;3955.38;1244.31;1523.56;4397.94;75.6618; $ 36,692.38 ;;;;;;;
23/01/2022;527.3968;3955.38;1244.31;1523.56;4397.94;75.6618; $ 36,692.38 ;;;;;;;
24/01/2022;526.3927;3977.05;1222.16;1522.12;4410.13;79.9596; $ 36,828.36 ;;;;;;;
25/01/2022;525.6297;3970.77;1210.45;1527.48;4356.45;75.1514; $ 36,579.75 ;;;;;;;
26/01/2022;524.0277;3930.4;1211.45;1522.26;4349.93;71.3348; $ 36,356.70 ;;;;;;;
